image	tool	kind	units	utf8	script	dir	name
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	96	96	none	/guide en arabe/G. R.H/dossier recrutement	dgfp 29 avril 2006 concernant le recour des candidats aux examens et concours professionnels.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	89	156	none	/guide en arabe/G. R.H/dossier recrutement	الإختصار على معيار تطابق الشهادة دون المسار في حالة وجود مترشحين لهم شهادة نمط حر-792.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/dossier recrutement/_vti_cnf	arrette interministeriel du 20 aout 2000 fixant montant participation des candidats aux concours .pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	110	none	/guide en arabe/G. R.H/dossier recrutement/_vti_cnf	arrette interministeriel du 20 aout 2000 fixant montant participation des candidats aux concours professio.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	93	93	none	/guide en arabe/G. R.H/dossier recrutement/_vti_cnf	au sujet de participations des agents permanents ou vacataires dans des concours externes.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	87	87	none	/guide en arabe/G. R.H/dossier recrutement/_vti_cnf	dgfp 20 octobre 2004 suivi de l'organisation des concours et examens professionnels.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	96	96	none	/guide en arabe/G. R.H/dossier recrutement/_vti_cnf	dgfp 29 avril 2006 concernant le recour des candidats aux examens et concours professionnels.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	89	89	none	/guide en arabe/G. R.H/commissions paritaires/_vti_cnf	decret 84-10 du 14 janvier 1984 creation et organisation des  commissions paritaires .pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/commissions paritaires/_vti_cnf	decret 84-11 du 14 janvier 1984 fixant procedure de nomination des representants des travailleurs.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	102	none	/guide en arabe/G. R.H/commissions paritaires/_vti_cnf	instruction 20 du 26 juin 1984 relative à l'organisation et au fonctionnement des commissions par.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	112	none	/guide en arabe/G. R.H/chomage/_vti_cnf	decret legistlatif 94-11 assurance chomage aux profit des employés ayant perdus leur travail pour cause écon.p
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	102	none	/guide en arabe/G. R.H/chomage/_vti_cnf	decret legistlatif 94-11 assurance chomage aux profit des employés ayant perdus leur travail pour.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	88	88	none	/guide en arabe/G. R.H/autres/_vti_cnf	DGFP 01 juin 2008 procedures classification des vacataires de IAM du 22 fevrier 1993.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/autres/_vti_cnf	decision ministerielle 153 du 01 mars 1992 portant modalites d'evaluation et notation des personn.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Postes budgetaires/_vti_cnf	ARRETTE INTERMINISTRIEL 1273 DU 30 DECEMBRE 1995 RELATIVE A LA CREATION TRANSFORMATION RENOUVELLE.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	97	97	none	/guide en arabe/G. R.H/Oeuvres sociales/_vti_cnf	decret 82-179 du 15 mai 1982 fixant le continu et le mode de financement des oeuvres sociales.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	93	93	none	/guide en arabe/G. R.H/Oeuvres sociales/_vti_cnf	decret executif 94-186 du 6 juillet 1994 completant le decret 82-179 des oeuvres sociales.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	98	182	none	/guide en arabe/G. R.H/IEP	الخبرة المهنية في إطاراشبكة،تشغيل الشباب،العمل المأجور المؤقت،تعويض الانشطة ذات المنفعة العامة.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	97	98	none	/guide en arabe/G. R.H/IEP/_vti_cnf	circulaire 2 du 13 mars 1989 fixant les modalites d'application du decret 85-58 relatif à IEP.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	98	182	none	/guide en arabe/G. R.H/IEP/_vti_cnf	الخبرة المهنية في إطاراشبكة،تشغيل الشباب،العمل المأجور المؤقت،تعويض الانشطة ذات المنفعة العامة.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	90	90	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	Decision 199 du 12 avril 1999 modifiant et completant liste d'aptitude des inspecteurs.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 230 du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acc.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 231du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude au poste  P.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	107	107	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 231du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude au poste  PSEP 1 .pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 232 du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acc.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 233du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude au poste su.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 234du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acce.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 235 du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude au poste s.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 236 du 19 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acc.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 248 du 27 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acc.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 249 du 27 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acc.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	101	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	decision 250 du 27 mai 1991 fixant les modalites d'inscription sur la liste d'aptitude pour l'acc.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	86	88	none	/guide en arabe/G. R.H/Decision des listes d'aptitudes/_vti_cnf	modalites d'etablissement des listes d'aptitudes pour l'accés à un poste superieur.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	97	179	none	/MAJ 2025/souaker new	الوَجيز في شَرح القانُون الأساسي الخَاص بالموظفين المُنتمين للأسلاك الخَاصة بالتربية الوَطنية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	97	179	none	/MAJ 2025/souaker new/_vti_cnf	الوَجيز في شَرح القانُون الأساسي الخَاص بالموظفين المُنتمين للأسلاك الخَاصة بالتربية الوَطنية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	91	161	none	/MAJ 2025/recrutements	مراسلة-2025-مدونة المناصب المالية مصادق عليها+ مقرر التوزيع لا يخضع للمراقب الميزانياتي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	105	105	none	/MAJ 2025/impots	COMMUNIQUE GENERAL SUR LES PRINCIPALES MESURES FISCALES DE LA LOI DE FINANCE POUR 2025_ver Officielle.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	105	105	none	/MAJ 2025/impots/_vti_cnf	COMMUNIQUE GENERAL SUR LES PRINCIPALES MESURES FISCALES DE LA LOI DE FINANCE POUR 2025_ver Officielle.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	94	160	none	/MAJ 2025/Patrimoine	تعليمة رقم 744 مؤرخة في 18 جويلية 2023 مسك و تحيين سجلات الأملاك العقارية للجماعات المحلية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	94	160	none	/MAJ 2025/Patrimoine/_vti_cnf	تعليمة رقم 744 مؤرخة في 18 جويلية 2023 مسك و تحيين سجلات الأملاك العقارية للجماعات المحلية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	112	none	/MAJ 2024/taxe sur formation	Arreté interministeriel  du 21-12-2022 fixant les modalités d'application de la taxe professionnelle continu.p
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	112	none	/MAJ 2024/taxe sur formation	Arreté interministeriel  du 21-12-2022 fixant les modalités d'application de la taxe professionnelle continu.p
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	112	none	/MAJ 2024/taxe sur formation/_vti_cnf	Arreté interministeriel  du 21-12-2022 fixant les modalités d'application de la taxe professionnelle continu.p
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	100	180	none	/MAJ 2024/souaker new	المقال رقم 07 القرارات الإدارية بإعتبارها أحد اعمال الإدارة العامة في مجال تسيير الموارد البشرية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	90	160	none	/MAJ 2024/souaker new/مطويات سواكر	المطوية رقم 14 ما يجب أن نعرفه حول السلطة العليا للشفافية والوقاية من الفساد ومُكافحته.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	90	160	none	/MAJ 2024/souaker new/مطويات سواكر/_vti_cnf	المطوية رقم 14 ما يجب أن نعرفه حول السلطة العليا للشفافية والوقاية من الفساد ومُكافحته.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	100	180	none	/MAJ 2024/souaker new/_vti_cnf	المقال رقم 07 القرارات الإدارية بإعتبارها أحد اعمال الإدارة العامة في مجال تسيير الموارد البشرية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	86	152	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 29 ماَ يجبُ أن نعرفهُ حول توظيف خريجي المدارس الخاصة للتكوين شبه الطبي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	176	General punctuation	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 33 أهم الإمتيازات الخاصة التي تُمنح للمُستخدمين في إطار المرسوم التنفيذي رقم 95 – 330.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	176	General punctuation	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 34 أهم الإمتيازات الخاصة التي تُمنح للمُستخدمين في إطار المرسوم التنفيذي رقم 95 – 300.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	100	175	General punctuation	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 35 أهم الإمتيازات الخاصة التي تُمنح للمُستخدمين في إطار المرسوم التنفيذي رقم 95 – 28.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	202	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 37 مَا يجبُ أن نعرفهُ حول مجالس إدارة المؤسسات العمومية الإستشفائية والمؤسسات العمومية للصحة الجوا
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	88	157	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 38 مَا يجبُ أن نعرفهُ حول الترقية الإستثنائية الخاصة ببعض أسلاك الموظفين.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	169	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 39 ماَ يجبُ أن نعرفهُ حَول الترقية في إطار المادة 25 من المرسوم التنفيذي رقم 90 - 226.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	98	174	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 40 مَا يجبُ أن نعرفهُ حَول التَرقية بعد الوفاة الخَاصة ببَعض أَسلاك رتب  الموظَفين.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	104	186	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 42 ماَ يجبُ أن نعرفهُ حَول التَوظيف المُباشر على أَساس الشَهادة بعد مُتابعة تكوين مُتخصص.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	92	164	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 47 ماَ يجبُ أن نعرفهُ حَول الإستفادة من الإمتيازات بإعتبارها خَطأ مهني جَسيم.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	103	187	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 50 مُتابعة صدور النصوص التنظيمية المُتخذة لتطبيق القانون الأساسي العام للوظيفة العمومية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	90	161	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 52 ماَ يجبُ أن نعرفهُ حَولَ توظيف خِريجي المَدرسة الوطنية للصحِة العَسكرية.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	201	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 54 ماَ يجبُ أن نعرفهُ حَول تثبيت فَترات الخدمة الوطنية والإستبقاء وإعادة الإستدعاء في إطار التعبئة
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	200	none	/MAJ 2024/souaker new/SOUAKER 2	المطوية رقم 55 مَا يجبُ أن نعرفهُ حَولَ الإرسالات المقبولة للتّنقل عن طريق الإعفاء البَريدي أو الإعفاء من التَ
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	86	152	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 29 ماَ يجبُ أن نعرفهُ حول توظيف خريجي المدارس الخاصة للتكوين شبه الطبي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	176	General punctuation	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 33 أهم الإمتيازات الخاصة التي تُمنح للمُستخدمين في إطار المرسوم التنفيذي رقم 95 – 330.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	176	General punctuation	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 34 أهم الإمتيازات الخاصة التي تُمنح للمُستخدمين في إطار المرسوم التنفيذي رقم 95 – 300.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	100	175	General punctuation	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 35 أهم الإمتيازات الخاصة التي تُمنح للمُستخدمين في إطار المرسوم التنفيذي رقم 95 – 28.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	202	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 37 مَا يجبُ أن نعرفهُ حول مجالس إدارة المؤسسات العمومية الإستشفائية والمؤسسات العمومية للصحة الجوا
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	88	157	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 38 مَا يجبُ أن نعرفهُ حول الترقية الإستثنائية الخاصة ببعض أسلاك الموظفين.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	101	169	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 39 ماَ يجبُ أن نعرفهُ حَول الترقية في إطار المادة 25 من المرسوم التنفيذي رقم 90 - 226.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	98	174	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 40 مَا يجبُ أن نعرفهُ حَول التَرقية بعد الوفاة الخَاصة ببَعض أَسلاك رتب  الموظَفين.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	104	186	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 42 ماَ يجبُ أن نعرفهُ حَول التَوظيف المُباشر على أَساس الشَهادة بعد مُتابعة تكوين مُتخصص.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	92	164	none	/MAJ 2024/souaker new/SOUAKER 2/_vti_cnf	المطوية رقم 47 ماَ يجبُ أن نعرفهُ حَول الإستفادة من الإمتيازات بإعتبارها خَطأ مهني جَسيم.pdf
